delta;pwm;rpm
15670;60;11250
15674;60;15000
15678;60;13500
15682;60;11250
15686;60;15000
15690;60;11250
15694;60;14250
15698;60;15000
15702;60;15000
15706;60;12000
15710;60;13500
15714;60;15750
15718;60;12750
15722;60;16500
15726;60;15000
15730;60;14250
15734;60;15000
15738;60;13500
15742;60;15750
15746;60;7500
15779;60;9000
15783;60;15750
15787;60;12000
15791;60;16500
15795;60;10500
15799;60;18000
15803;60;15750
15811;60;10500
15815;60;17250
15819;60;15750
15823;60;9750
15827;60;14250
15831;60;15000
15835;60;17250
15839;60;12750
15843;60;14250
15847;60;15000
15851;60;12750
15855;60;17250
15859;60;14250
15863;60;12750
15867;60;14250
15871;60;14250
15875;60;15750
15879;60;12000
15883;60;18000
15887;60;14250
15891;60;15750
15895;60;14250
15899;60;12000
15903;60;16500
15907;60;14250
15911;60;13500
15915;60;14250
15919;60;12750
15923;60;14250
15927;60;12000
15931;60;13500
15935;60;10500
15939;60;15000
15943;60;13500
15947;60;11250
15951;60;13500
15955;60;13500
15959;60;15000
15963;60;13500
15967;60;13500
15971;60;14250
15975;60;12000
15979;60;13500
15983;60;12750
15987;60;15750
15991;60;13500
15995;60;15000
15999;60;15750
16003;60;12750
16007;60;14250
16011;60;13500
16015;60;14250
16118;40;15000
16122;40;11250
16126;40;14250
16130;40;10500
16134;40;14250
16138;40;7500
16142;40;18750
16146;40;9000
16150;40;7500
16154;40;9750
16158;40;15000
16162;40;10500
16166;40;12750
16170;40;10500
16174;40;15000
16178;40;9750
16182;40;15000
16186;40;9000
16190;40;16500
16194;40;11250
16198;40;14250
16202;40;11250
16206;40;12750
16210;40;11250
16214;40;16500
16218;40;8250
16222;40;18750
16226;40;9750
16230;40;16500
16234;40;12000
16238;40;14250
16242;40;12000
16246;40;14250
16250;40;12750
16254;40;11250
16258;40;12000
16262;40;15000
16266;40;14250
16270;40;11250
16274;40;12750
16278;40;14250
16282;40;15750
16286;40;9000
16290;40;12000
16294;40;9750
16298;40;17250
16302;40;9750
16306;40;15000
16310;40;11250
16314;40;13500
16318;40;13500
16322;40;14250
16326;40;14250
16330;40;13500
16334;40;12750
16338;40;8250
16342;40;12750
16346;40;12000
16350;40;18750
16354;40;11250
16358;40;15000
16362;40;12750
16366;40;10500
16370;40;12750
16374;40;9750
16378;40;12750
16382;40;14250
16386;40;17250
16395;40;12750
16399;40;16500
16403;40;13500
16407;40;9750
16411;40;12000
16415;40;11250
16419;40;12750
16423;40;13500
16427;40;10500
16431;40;6750
16435;40;10500
16439;40;13500
16443;40;12750
16447;40;15000
16451;40;14250
16455;40;13500
16459;40;17250
16463;40;11250
16467;40;12750
16471;40;14250
16475;40;15750
16479;40;13500
16483;40;18750
16487;40;13500
16491;40;15750
16495;40;16500
16499;40;13500
16503;40;14250
16507;40;11250
16511;40;14250
16515;40;12000
16519;40;14250
16523;40;9750
16527;40;12000
16531;40;11250
16535;40;12000
16539;40;12750
16543;40;9000
16547;40;12750
16551;40;10500
16555;40;15000
16559;40;12000
16563;40;13500
16567;40;14250
16571;40;15000
16575;40;15750
16579;40;15000
16583;40;16500
16587;40;12000
16591;40;15000
16595;40;15000
16599;40;14250
16603;40;11250
16607;40;11250
16611;40;12750
16615;40;9750
16619;40;14250
16623;40;10500
16627;40;12000
16631;40;13500
16635;40;12750
16639;40;14250
16643;40;13500
16647;40;16500
16651;40;13500
16655;40;14250
16659;40;13500
16663;40;12750
16667;40;9750
16671;40;11250
16675;40;12000
16679;40;10500
16683;40;13500
16687;40;13500
16691;40;12750
16697;40;6000
16701;40;12750
16705;40;15000
16709;40;8250
16713;40;12750
16717;40;11250
16721;40;12000
16725;40;9750
16729;40;12750
16733;40;12000
16737;40;13500
16741;40;15750
16745;40;13500
16749;40;16500
16753;40;11250
16757;40;13500
16761;40;12000
16765;40;11250
16769;40;13500
16773;40;12000
16777;40;11250
16781;40;12000
16785;40;15750
16789;40;12750
16793;40;15750
16797;40;15000
16801;40;12000
16805;40;13500
16809;40;10500
16813;40;11250
16817;40;9750
16821;40;12750
16825;40;10500
16829;40;12750
16833;40;16500
16837;40;12000
16841;40;14250
16845;40;10500
16849;40;12750
16853;40;12750
16857;40;12750
16861;40;13500
16865;40;12750
16869;40;15750
16873;40;14250
16877;40;13500
16881;40;14250
16885;40;12000
16889;40;12750
16893;40;11250
16897;40;11250
16901;40;12000
16905;40;14250
16909;40;12750
16913;40;12000
16917;40;13500
16921;40;14250
16925;40;10500
16929;40;12000
16933;40;10500
16937;40;12750
16941;40;15000
16945;40;13500
16949;40;13500
16953;40;12750
16957;40;13500
16961;40;11250
16965;40;11250
16969;40;10500
16973;40;12750
16977;40;10500
16981;40;6750
17011;40;7500
17015;40;14250
17019;40;15000
17023;40;12750
17032;40;12750
17036;40;14250
17040;40;11250
17044;40;10500
17048;40;14250
17052;40;13500
17056;40;15750
17060;40;14250
17064;40;12000
17068;40;12000
17072;40;12750
17076;40;11250
17080;40;10500
17084;40;14250
17088;40;15000
17092;40;15000
17096;40;11250
17100;40;13500
17104;40;10500
17108;40;12000
17112;40;12000
17116;40;12000
17120;40;14250
17124;40;12750
17128;40;16500
17132;40;10500
17136;40;12000
17140;40;9750
17144;40;12750
17148;40;14250
17152;40;14250
17156;40;13500
17160;40;14250
17164;40;13500
17168;40;12000
17172;40;10500
17176;40;12000
17180;40;9750
17184;40;12750
17188;40;15000
17192;40;16500
17196;40;15000
17200;40;13500
17204;40;12000
17208;40;11250
17212;40;12000
17216;40;12000
17220;40;12750
17224;40;11250
17228;40;15000
17232;40;14250
17236;40;12750
17240;40;13500
17244;40;12750
17248;40;13500
17252;40;10500
17256;40;12750
17260;40;12750
17264;40;14250
17268;40;16500
17272;40;15000
17276;40;12000
17280;40;9750
17284;40;12750
17288;40;7500
17292;40;14250
17296;40;13500
17300;40;13500
17304;40;15000
17308;40;14250
17312;40;12000
17316;40;10500
17320;40;11250
17324;40;11250
17328;40;12000
17334;40;4500
17338;40;14250
17342;40;15750
17346;40;15000
17350;40;13500
17354;40;10500
17358;40;12750
17362;40;12750
17366;40;10500
17370;40;12750
17374;40;15000
17378;40;12000
17382;40;13500
17386;40;12000
17390;40;11250
17394;40;12000
17398;40;9750
17402;40;12000
17406;40;12000
17410;40;14250
17414;40;14250
17418;40;12750
17422;40;12000
17426;40;10500
17430;40;11250
17434;40;12750
17438;40;14250
17442;40;15750
17446;40;12750
17450;40;13500
17454;40;13500
17458;40;11250
17462;40;12000
17466;40;11250
17470;40;13500
17474;40;15000
17478;40;12750
17482;40;15750
17486;40;11250
17490;40;13500
17494;40;9750
17498;40;12750
17502;40;12000
17506;40;13500
17510;40;14250
17514;40;12750
17518;40;15750
17522;40;9750
17526;40;13500
17530;40;10500
17534;40;12000
17538;40;12750
17542;40;11250
17546;40;15750
17550;40;15000
17554;40;15000
17558;40;11250
17562;40;6000
17566;40;11250
17570;40;11250
17574;40;12750
17578;40;12750
17582;40;15750
17586;40;12750
17590;40;16500
17594;40;12000
17598;40;10500
17602;40;10500
17606;40;9750
17610;40;11250
17614;40;13500
17618;40;15000
17622;40;13500
17626;40;14250
17635;40;10500
17639;40;16500
17643;40;12000
17647;40;12000
17651;40;12750
17655;40;16500
17659;40;13500
17663;40;13500
17667;40;12000
17671;40;11250
17675;40;12750
17679;40;12000
17683;40;14250
17687;40;14250
17691;40;12750
17695;40;15000
17699;40;12750
17703;40;11250
17707;40;13500
17711;40;8250
17715;40;12000
17719;40;13500
17723;40;15000
17727;40;12750
17731;40;17250
17735;40;13500
17739;40;12000
17743;40;12000
17747;40;8250
17751;40;12750
17755;40;14250
17759;40;13500
17763;40;13500
17767;40;15750
17771;40;12750
17775;40;12750
17779;40;12000
17783;40;10500
17787;40;12000
17791;40;11250
17795;40;13500
17799;40;13500
17803;40;15750
17807;40;12750
17811;40;10500
17815;40;12750
17819;40;12750
17823;40;12750
17827;40;12750
17831;40;12750
17835;40;12000
17839;40;15750
17843;40;9000
17847;40;13500
17851;40;12750
17855;40;11250
17859;40;12000
17863;40;12000
17867;40;14250
17871;40;12000
17875;40;12000
17879;40;15000
17883;40;15000
17887;40;12750
17891;40;12000
17895;40;9750
17899;40;11250
17903;40;13500
17907;40;14250
17911;40;16500
17915;40;14250
17919;40;13500
17923;40;11250
17927;40;12750
17936;40;10500
17940;40;15750
17944;40;15750
17948;40;15000
17952;40;16500
17956;40;12000
17960;40;12750
17964;40;10500
17968;40;9000
17972;40;12750
17976;40;14250
17980;40;13500
17984;40;13500
17988;40;14250
17992;40;10500
17996;40;12000
18000;40;12750
18004;40;12750
18008;40;15000
18012;40;12750
18016;40;12750
18120;20;9750
18124;20;9750
18128;20;8250
18132;20;12000
18136;20;9750
18140;20;7500
18144;20;9750
18148;20;9750
18152;20;7500
18156;20;8250
18160;20;6750
18164;20;6750
18168;20;9000
18172;20;5250
18176;20;5250
18180;20;7500
18184;20;6750
18188;20;5250
18192;20;6750
18196;20;4500
18202;20;3750
18206;20;9750
18210;20;7500
18214;20;4500
18218;20;4500
18222;20;4500
18226;20;6000
18257;20;4500
18261;20;4500
18265;20;5250
18269;20;5250
18273;20;4500
18277;20;4500
18281;20;4500
18285;20;3750
18289;20;6000
18293;20;4500
18297;20;4500
18301;20;6000
18305;20;4500
18309;20;6000
18313;20;3750
18317;20;5250
18321;20;4500
18325;20;5250
18329;20;4500
18333;20;3750
18337;20;5250
18341;20;4500
18345;20;4500
18349;20;3750
18353;20;6000
18357;20;3750
18361;20;3750
18365;20;5250
18369;20;3750
18373;20;3750
18377;20;5250
18381;20;3750
18385;20;3750
18389;20;3750
18393;20;3750
18397;20;5250
18401;20;3750
18405;20;3750
18409;20;4500
18413;20;3750
18417;20;3750
18421;20;3000
18425;20;3750
18429;20;3750
18433;20;4500
18437;20;3000
18441;20;3750
18445;20;3750
18449;20;3750
18453;20;3750
18457;20;3000
18461;20;4500
18465;20;3000
18469;20;4500
18473;20;4500
18477;20;3750
18484;20;2250
18488;20;8250
18492;20;3750
18496;20;3000
18500;20;3750
18504;20;3000
18508;20;3750
18512;20;3000
18516;20;4500
18520;20;3750
18524;20;4500
18528;20;3000
18532;20;3000
18536;20;3750
18540;20;3000
18544;20;4500
18548;20;3000
18552;20;2250
18556;20;3750
18560;20;3000
18564;20;3000
18568;20;5250
18572;20;3000
18576;20;3750
18580;20;3000
18584;20;3000
18588;20;5250
18592;20;3000
18596;20;3000
18600;20;3000
18604;20;3000
18608;20;3000
18612;20;3000
18616;20;2250
18620;20;3750
18624;20;3750
18628;20;4500
18632;20;3000
18636;20;4500
18640;20;4500
18644;20;2250
18648;20;3000
18652;20;3000
18656;20;3000
18660;20;3000
18664;20;3000
18668;20;3000
18672;20;3000
18676;20;3000
18680;20;2250
18684;20;3000
18688;20;3000
18692;20;2250
18696;20;4500
18700;20;2250
18704;20;3000
18708;20;3750
18712;20;2250
18716;20;3000
18720;20;2250
18724;20;3750
18731;20;3000
18735;20;5250
18739;20;3000
18743;20;2250
18747;20;2250
18751;20;3000
18755;20;3750
18759;20;3000
18763;20;2250
18767;20;2250
18771;20;3000
18775;20;2250
18779;20;3000
18783;20;2250
18787;20;2250
18791;20;3000
18795;20;3750
18799;20;2250
18803;20;3750
18807;20;3000
18811;20;2250
18815;20;2250
18819;20;2250
18823;20;3750
18827;20;2250
18831;20;2250
18835;20;3000
18839;20;2250
18843;20;2250
18847;20;2250
18851;20;3750
18855;20;3000
18859;20;3750
18863;20;2250
18867;20;2250
18871;20;2250
18875;20;2250
18879;20;3750
18883;20;2250
18887;20;2250
18891;20;2250
18895;20;3000
18899;20;2250
18903;20;2250
18907;20;2250
18911;20;2250
18915;20;2250
18919;20;2250
18923;20;3750
18927;20;2250
18931;20;3000
18935;20;2250
18939;20;2250
18943;20;1500
18947;20;2250
18951;20;2250
18955;20;2250
18959;20;2250
18963;20;3000
18972;20;3750
18976;20;4500
18980;20;2250
18984;20;2250
18988;20;2250
18992;20;3000
18996;20;3000
19000;20;2250
19004;20;1500
19008;20;2250
19012;20;2250
19016;20;2250
19020;20;1500
19024;20;2250
19028;20;1500
19032;20;2250
19036;20;2250
19040;20;1500
19044;20;2250
19048;20;2250
19052;20;1500
19056;20;3000
19060;20;1500
19064;20;2250
19068;20;1500
19072;20;2250
19076;20;2250
19080;20;2250
19084;20;2250
19088;20;2250
19092;20;2250
19096;20;1500
19100;20;3750
19104;20;1500
19108;20;2250
19112;20;1500
19116;20;2250
19120;20;1500
19124;20;2250
19128;20;2250
19132;20;1500
19136;20;2250
19140;20;1500
19144;20;1500
19148;20;1500
19152;20;1500
19156;20;2250
19160;20;1500
19164;20;1500
19168;20;1500
19172;20;2250
19176;20;1500
19180;20;2250
19184;20;1500
19188;20;2250
19192;20;1500
19196;20;2250
19200;20;3000
19204;20;1500
19211;20;3000
19215;20;3000
19219;20;1500
19223;20;1500
19227;20;2250
19231;20;1500
19235;20;1500
19239;20;3000
19243;20;2250
19247;20;2250
19251;20;2250
19255;20;1500
19259;20;2250
19263;20;1500
19267;20;1500
19271;20;1500
19275;20;1500
19279;20;1500
19283;20;1500
19287;20;1500
19291;20;2250
19295;20;1500
19299;20;2250
19303;20;1500
19307;20;1500
19311;20;2250
19315;20;2250
19319;20;1500
19323;20;1500
19327;20;1500
19331;20;1500
19335;20;1500
19339;20;1500
19343;20;1500
19347;20;1500
19351;20;1500
19355;20;1500
19359;20;1500
19363;20;1500
19367;20;1500
19371;20;1500
19375;20;3750
19379;20;1500
19383;20;2250
19387;20;1500
19391;20;1500
19395;20;1500
19399;20;1500
19403;20;1500
19407;20;1500
19411;20;1500
19415;20;1500
19419;20;1500
19423;20;2250
19427;20;1500
19431;20;1500
19435;20;1500
19469;20;3000
19477;20;2250
19481;20;2250
19485;20;1500
19489;20;1500
19493;20;1500
19497;20;1500
19501;20;1500
19505;20;750
19509;20;1500
19513;20;2250
19517;20;1500
19521;20;1500
19525;20;1500
19529;20;1500
19533;20;3000
19537;20;1500
19541;20;1500
19545;20;1500
19549;20;1500
19553;20;1500
19557;20;1500
19561;20;2250
19565;20;1500
19569;20;750
19573;20;1500
19577;20;1500
19581;20;2250
19585;20;1500
19589;20;750
19593;20;1500
19597;20;1500
19601;20;750
19605;20;1500
19609;20;750
19613;20;1500
19617;20;1500
19621;20;1500
19625;20;750
19629;20;2250
19633;20;1500
19637;20;750
19641;20;2250
19645;20;1500
19649;20;1500
19653;20;1500
19657;20;2250
19661;20;750
19665;20;1500
19669;20;1500
19673;20;750
19677;20;2250
19681;20;1500
19685;20;750
19689;20;1500
19693;20;750
19697;20;1500
19701;20;1500
19707;20;1500
19711;20;1500
19715;20;750
19719;20;1500
19723;20;1500
19727;20;750
19731;20;1500
19735;20;750
19739;20;1500
19743;20;1500
19747;20;750
19751;20;1500
19755;20;750
19759;20;1500
19763;20;750
19767;20;1500
19771;20;1500
19775;20;1500
19779;20;1500
19783;20;750
19787;20;2250
19791;20;3000
19795;20;750
19799;20;750
19803;20;1500
19807;20;2250
19811;20;750
19815;20;1500
19819;20;750
19823;20;1500
19827;20;1500
19831;20;750
19835;20;2250
19839;20;750
19843;20;1500
19847;20;750
19851;20;1500
19855;20;750
19859;20;2250
19863;20;750
19867;20;1500
19871;20;750
19875;20;1500
19879;20;1500
19883;20;750
19887;20;1500
19891;20;750
19895;20;1500
19899;20;750
19903;20;750
19907;20;1500
19911;20;750
19915;20;1500
19919;20;1500
19923;20;1500
19927;20;2250
19931;20;1500
19939;20;2250
19943;20;1500
19947;20;750
19951;20;2250
19955;20;750
19959;20;1500
19963;20;750
19967;20;750
19971;20;1500
19975;20;1500
19979;20;750
19983;20;2250
19987;20;750
19991;20;1500
19995;20;750
19999;20;1500
20003;20;750
20007;20;1500
20011;20;750
20015;20;750
