delta;pwm;rpm
16124;102;54
16128;102;54
16132;102;48
16136;102;54
16140;102;60
16144;102;60
16148;102;48
16152;102;54
16156;102;66
16160;102;60
16164;102;57
16168;102;69
16172;102;66
16176;102;39
16180;102;54
16184;102;48
16188;102;51
16192;102;57
16196;102;48
16200;102;63
16204;102;63
16208;102;39
16212;102;75
16216;102;45
16220;102;69
16224;102;48
16228;102;63
16232;102;51
16236;102;72
16240;102;54
16244;102;63
16248;102;48
16252;102;66
16256;102;48
16260;102;72
16264;102;54
16268;102;63
16272;102;45
16276;102;63
16280;102;48
16284;102;60
16288;102;42
16292;102;75
16296;102;45
16300;102;72
16304;102;54
16308;102;54
16312;102;69
16316;102;45
16320;102;63
16324;102;63
16328;102;54
16332;102;57
16336;102;45
16340;102;69
16344;102;45
16348;102;51
16352;102;60
16356;102;48
16360;102;63
16364;102;57
16368;102;48
16372;102;81
16376;102;54
16380;102;51
16384;102;72
16388;102;45
16392;102;51
16396;102;72
16400;102;48
16404;102;57
16408;102;72
16412;102;51
16416;102;60
16420;102;60
16424;102;54
16428;102;57
16432;102;60
16436;102;45
16440;102;60
16444;102;69
16448;102;54
16452;102;72
16456;102;75
16460;102;36
16464;102;48
16468;102;75
16472;102;57
16476;102;48
16480;102;72
16484;102;48
16488;102;42
16492;102;57
16496;102;60
16500;102;51
16504;102;66
16508;102;75
16512;102;51
16516;102;63
16520;102;69
16524;102;51
16528;102;39
16532;102;75
16536;102;51
16540;102;51
16544;102;48
16548;102;75
16552;102;51
16556;102;45
16560;102;81
16564;102;51
16568;102;42
16572;102;63
16576;102;69
16580;102;42
16584;102;48
16588;102;57
16592;102;57
16596;102;45
16600;102;63
16604;102;75
16608;102;51
16612;102;45
16616;102;72
16620;102;57
16624;102;45
16628;102;54
16632;102;63
16636;102;54
16640;102;51
16644;102;81
16648;102;51
16652;102;57
16656;102;54
16660;102;84
16664;102;45
16668;102;54
16672;102;69
16676;102;57
16680;102;51
16684;102;51
16688;102;66
16692;102;60
16696;102;48
16700;102;63
16704;102;63
16708;102;60
16712;102;57
16716;102;63
16720;102;66
16724;102;48
16728;102;48
16732;102;66
16736;102;51
16740;102;51
16744;102;54
16748;102;72
16752;102;51
16756;102;48
16760;102;72
16764;102;72
16768;102;51
16772;102;66
16776;102;69
16780;102;48
16784;102;51
16788;102;54
16792;102;66
16796;102;45
16800;102;45
16804;102;78
16808;102;54
16812;102;51
16816;102;51
16820;102;69
16824;102;42
16828;102;54
16832;102;72
16836;102;63
16840;102;42
16844;102;48
16848;102;57
16852;102;57
16856;102;42
16860;102;57
16864;102;66
16868;102;60
16872;102;48
16876;102;57
16880;102;72
16884;102;48
16888;102;51
16892;102;72
16896;102;60
16900;102;54
16904;102;54
16908;102;72
16912;102;60
16916;102;42
16920;102;54
16924;102;66
16928;102;45
16932;102;39
16936;102;66
16940;102;54
16944;102;36
16948;102;45
16952;102;72
16956;102;54
16960;102;42
16964;102;57
16968;102;63
16972;102;51
16976;102;51
16980;102;63
16984;102;81
16988;102;51
16992;102;51
16996;102;72
17000;102;57
17004;102;51
17008;102;57
17012;102;75
17016;102;48
17020;102;54
17024;102;54
17028;102;72
17032;102;54
17036;102;51
17040;102;66
17044;102;45
17048;102;57
17052;102;48
17056;102;66
17060;102;54
17064;102;54
17068;102;51
17072;102;75
17076;102;51
17080;102;48
17084;102;51
17088;102;75
17092;102;45
17096;102;57
17100;102;63
17104;102;63
17108;102;42
17112;102;45
17116;102;69
17120;102;45
17124;102;45
17128;102;69
17132;102;69
17136;102;51
17140;102;48
17144;102;66
17148;102;57
17152;102;36
17156;102;57
17160;102;60
17164;102;54
17168;102;39
17172;102;69
17176;102;57
17180;102;51
17184;102;54
17188;102;66
17192;102;57
17196;102;48
17200;102;51
17204;102;63
17208;102;54
17212;102;51
17216;102;54
17220;102;69
17224;102;48
17228;102;51
17232;102;60
17236;102;51
17240;102;42
17244;102;60
17248;102;84
17252;102;39
17256;102;51
17260;102;63
17264;102;51
17268;102;45
17272;102;60
17276;102;69
17280;102;60
17284;102;42
17288;102;78
17292;102;57
17296;102;51
17300;102;48
17304;102;69
17308;102;54
17312;102;54
17316;102;69
17320;102;66
17324;102;45
17328;102;54
17332;102;81
17336;102;54
17340;102;45
17344;102;63
17348;102;72
17352;102;45
17356;102;48
17360;102;78
17364;102;54
17368;102;51
17372;102;60
17376;102;69
17380;102;51
17384;102;45
17388;102;69
17392;102;63
17396;102;48
17400;102;57
17404;102;63
17408;102;54
17412;102;48
17416;102;72
17420;102;60
17424;102;57
17428;102;54
17432;102;75
17436;102;57
17440;102;54
17444;102;45
17448;102;60
17452;102;57
17456;102;57
17460;102;48
17464;102;69
17468;102;54
17472;102;45
17476;102;66
17480;102;48
17484;102;45
17488;102;51
17492;102;72
17496;102;42
17500;102;54
17504;102;60
17508;102;57
17512;102;48
17516;102;60
17520;102;66
17524;102;54
17528;102;42
17532;102;66
17536;102;63
17540;102;51
17544;102;42
17548;102;75
17552;102;54
17556;102;42
17560;102;54
17564;102;66
17568;102;48
17572;102;48
17576;102;84
17580;102;57
17584;102;51
17588;102;57
17592;102;69
17596;102;51
17600;102;48
17604;102;69
17608;102;51
17612;102;51
17616;102;54
17620;102;63
17624;102;45
17628;102;51
17632;102;63
17636;102;60
17640;102;54
17644;102;48
17648;102;66
17652;102;57
17656;102;48
17660;102;63
17664;102;66
17668;102;51
17672;102;51
17676;102;51
17680;102;69
17684;102;51
17688;102;45
17692;102;78
17696;102;60
17700;102;42
17704;102;57
17708;102;69
17712;102;54
17716;102;51
17720;102;63
17724;102;63
17728;102;36
17732;102;57
17736;102;72
17740;102;51
17744;102;51
17748;102;66
17752;102;72
17756;102;48
17760;102;54
17764;102;69
17768;102;63
17772;102;51
17776;102;63
17780;102;75
17784;102;54
17788;102;48
17792;102;72
17796;102;60
17800;102;51
17804;102;48
17808;102;63
17812;102;63
17816;102;39
17820;102;66
17824;102;57
17828;102;54
17832;102;45
17836;102;66
17840;102;63
17844;102;54
17848;102;51
17852;102;63
17856;102;60
17860;102;54
17864;102;51
17868;102;60
17872;102;48
17876;102;48
17880;102;72
17884;102;63
17888;102;54
17892;102;57
17896;102;78
17900;102;60
17904;102;45
17908;102;60
17912;102;72
17916;102;42
17920;102;42
17924;102;69
17928;102;57
17932;102;51
17936;102;48
17940;102;87
17944;102;48
17948;102;48
17952;102;69
17956;102;57
17960;102;54
17964;102;48
17968;102;75
17972;102;72
17976;102;51
17980;102;54
17984;102;54
17988;102;60
17992;102;42
17996;102;51
18000;102;81
18004;51;51
18008;51;51
18012;51;45
18016;51;48
18020;51;57
18024;51;48
18028;51;45
18032;51;48
18036;51;45
18040;51;51
18044;51;42
18048;51;45
18052;51;42
18056;51;36
18060;51;36
18064;51;48
18068;51;57
18072;51;42
18076;51;45
18080;51;42
18084;51;42
18088;51;54
18092;51;45
18096;51;45
18100;51;45
18104;51;45
18108;51;39
18112;51;27
18116;51;42
18120;51;36
18124;51;39
18128;51;33
18132;51;33
18136;51;36
18140;51;30
18144;51;36
18148;51;33
18152;51;27
18156;51;36
18160;51;33
18164;51;36
18168;51;27
18172;51;27
18176;51;45
18180;51;27
18184;51;24
18188;51;27
18192;51;30
18196;51;24
18200;51;30
18204;51;21
18208;51;36
18212;51;27
18216;51;24
18220;51;33
18224;51;21
18228;51;33
18232;51;27
18236;51;33
18240;51;24
18244;51;30
18248;51;21
18252;51;24
18256;51;30
18260;51;27
18264;51;21
18268;51;30
18272;51;21
18276;51;24
18280;51;30
18284;51;21
18288;51;24
18292;51;30
18296;51;27
18300;51;21
18304;51;24
18308;51;24
18312;51;33
18316;51;21
18320;51;18
18324;51;18
18328;51;36
18332;51;18
18336;51;18
18340;51;27
18344;51;21
18348;51;33
18352;51;24
18356;51;27
18360;51;21
18364;51;18
18368;51;27
18372;51;15
18376;51;24
18380;51;18
18384;51;27
18388;51;18
18392;51;18
18396;51;21
18400;51;21
18404;51;18
18408;51;18
18412;51;27
18416;51;15
18420;51;18
18424;51;21
18428;51;21
18432;51;15
18436;51;27
18440;51;24
18444;51;21
18448;51;18
18452;51;21
18456;51;24
18460;51;18
18464;51;18
18468;51;18
18472;51;18
18476;51;15
18480;51;21
18484;51;24
18488;51;15
18492;51;24
18496;51;15
18500;51;27
18504;51;21
18508;51;24
18512;51;18
18516;51;21
18520;51;15
18524;51;24
18528;51;18
18532;51;21
18536;51;15
18540;51;24
18544;51;15
18548;51;15
18552;51;15
18556;51;15
18560;51;15
18564;51;15
18568;51;15
18572;51;15
18576;51;12
18580;51;21
18584;51;24
18588;51;24
18592;51;12
18596;51;15
18600;51;27
18604;51;21
18608;51;15
18612;51;15
18616;51;12
18620;51;15
18624;51;12
18628;51;15
18632;51;21
18636;51;12
18640;51;24
18644;51;24
18648;51;15
18652;51;15
18656;51;12
18660;51;15
18664;51;18
18668;51;21
18672;51;12
18676;51;15
18680;51;15
18684;51;18
18688;51;15
18692;51;15
18696;51;12
18700;51;15
18704;51;15
18708;51;27
18712;51;12
18716;51;12
18720;51;12
18724;51;30
18728;51;18
18732;51;12
18736;51;12
18740;51;18
18744;51;18
18748;51;12
18752;51;30
18756;51;12
18760;51;15
18764;51;15
18768;51;15
18772;51;9
18776;51;12
18780;51;15
18784;51;12
18788;51;12
18792;51;30
18796;51;12
18800;51;12
18804;51;12
18808;51;12
18812;51;12
18816;51;12
18820;51;12
18824;51;9
18828;51;12
18832;51;12
18836;51;12
18840;51;12
18844;51;12
18848;51;12
18852;51;15
18856;51;9
18860;51;12
18864;51;12
18868;51;18
18872;51;18
18876;51;12
18880;51;12
18884;51;9
18888;51;12
18892;51;21
18896;51;18
18900;51;12
18904;51;12
18908;51;12
18912;51;21
18916;51;12
18920;51;12
18924;51;9
18928;51;18
18932;51;9
18936;51;18
18940;51;9
18944;51;12
18948;51;9
18952;51;24
18956;51;18
18960;51;18
18964;51;12
18968;51;9
18972;51;12
18976;51;9
18980;51;15
18984;51;9
18988;51;12
18992;51;12
18996;51;18
19000;51;9
19004;51;21
19008;51;9
19012;51;21
19016;51;9
19020;51;12
19024;51;9
19028;51;9
19032;51;12
19036;51;9
19040;51;9
19044;51;12
19048;51;12
19052;51;12
19056;51;9
19060;51;9
19064;51;9
19068;51;9
19072;51;9
19076;51;15
19080;51;9
19084;51;9
19088;51;9
19092;51;12
19096;51;12
19100;51;9
19104;51;9
19108;51;12
19112;51;12
19116;51;21
19120;51;9
19124;51;9
19128;51;9
19132;51;15
19136;51;9
19140;51;15
19144;51;9
19148;51;9
19152;51;9
19156;51;9
19160;51;12
19164;51;9
19168;51;9
19172;51;12
19176;51;9
19180;51;6
19184;51;9
19188;51;9
19192;51;9
19196;51;15
19200;51;9
19204;51;9
19208;51;6
19212;51;9
19216;51;12
19220;51;12
19224;51;9
19228;51;6
19232;51;9
19236;51;9
19240;51;12
19244;51;9
19248;51;9
19252;51;9
19256;51;9
19260;51;6
19264;51;9
19268;51;9
19272;51;9
19276;51;6
19280;51;9
19284;51;12
19288;51;15
19292;51;15
19296;51;15
19300;51;6
19304;51;9
19308;51;9
19312;51;6
19316;51;9
19320;51;6
19324;51;9
19328;51;9
19332;51;6
19336;51;9
19340;51;6
19344;51;9
19348;51;12
19352;51;9
19356;51;9
19360;51;6
19364;51;9
19368;51;6
19372;51;9
19376;51;6
19380;51;9
19384;51;9
19388;51;12
19392;51;9
19396;51;6
19400;51;9
19404;51;9
19408;51;15
19412;51;9
19416;51;6
19420;51;12
19424;51;9
19428;51;9
19432;51;6
19436;51;9
19440;51;6
19444;51;12
19448;51;6
19452;51;9
19456;51;6
19460;51;12
19464;51;6
19468;51;6
19472;51;9
19476;51;6
19480;51;6
19484;51;9
19488;51;6
19492;51;9
19496;51;6
19500;51;9
19504;51;9
19508;51;6
19512;51;6
19516;51;15
19520;51;6
19524;51;9
19528;51;9
19532;51;6
19536;51;9
19540;51;6
19544;51;6
19548;51;12
19552;51;6
19556;51;6
19560;51;9
19564;51;6
19568;51;12
19572;51;9
19576;51;24
19580;51;6
19584;51;6
19588;51;15
19592;51;6
19596;51;9
19600;51;6
19604;51;6
19608;51;6
19612;51;6
19616;51;9
19620;51;6
19624;51;15
19628;51;9
19632;51;6
19636;51;6
19640;51;6
19644;51;9
19648;51;6
19652;51;6
19656;51;12
19660;51;9
19664;51;6
19668;51;9
19672;51;6
19676;51;9
19680;51;6
19684;51;6
19688;51;6
19692;51;18
19696;51;6
19700;51;9
19704;51;15
19708;51;6
19712;51;9
19716;51;9
19720;51;6
19724;51;6
19728;51;6
19732;51;9
19736;51;6
19740;51;6
19744;51;6
19748;51;6
19752;51;9
19756;51;9
19760;51;6
19764;51;6
19768;51;6
19772;51;9
19776;51;9
19780;51;6
19784;51;6
19788;51;9
19792;51;6
19796;51;6
19800;51;9
19804;51;15
19808;51;6
19812;51;9
19816;51;6
19820;51;6
19824;51;12
19828;51;9
19832;51;6
19836;51;6
19840;51;9
19844;51;6
19848;51;9
19852;51;15
19856;51;6
19860;51;6
19864;51;6
19868;51;6
19872;51;6
19876;51;9
19880;51;9
19884;51;6
19888;51;6
19892;51;6
19896;51;6
19900;51;21
19904;51;6
19908;51;6
19912;51;6
19916;51;9
19920;51;9
19924;51;6
19928;51;6
19932;51;6
19936;51;6
19940;51;9
19944;51;6
19948;51;6
19952;51;9
19956;51;9
19960;51;9
19964;51;6
19968;51;6
19972;51;9
19976;51;12
19980;51;6
19984;51;6
19988;51;9
19992;51;6
19996;51;6
20000;51;6
20004;0;6
20008;0;6
20012;0;6
20016;0;6
20020;0;6
20024;0;3
20028;0;6
20032;0;6
20036;0;6
20040;0;3
20044;0;6
20048;0;3
20052;0;6
20056;0;3
20060;0;3
20064;0;6
20068;0;3
20072;0;9
20076;0;6
20080;0;6
20084;0;3
20088;0;6
20092;0;3
20096;0;6
20100;0;3
20104;0;3
20108;0;3
20112;0;0
20116;0;3
20120;0;0
20124;0;3
20128;0;3
20132;0;3
20136;0;0
20140;0;3
20144;0;0
20148;0;0
20152;0;0
20156;0;3
20160;0;0
20164;0;0
20168;0;0
20172;0;0
20176;0;0
20180;0;0
20184;0;0
20188;0;0
20192;0;0
20196;0;0
20200;0;0
20204;0;0
20208;0;0
20212;0;0
20216;0;0
20220;0;0
20224;0;0
20228;0;0
20232;0;0
20236;0;0
20240;0;0
20244;0;0
20248;0;0
20252;0;0
20256;0;0
20260;0;0
20264;0;0
20268;0;0
20272;0;0
20276;0;0
20280;0;0
20284;0;0
20288;0;0
20292;0;0
20296;0;0
20300;0;0
20304;0;0
20308;0;0
20312;0;0
20316;0;0
20320;0;0
20324;0;0
20328;0;0
20332;0;0
20336;0;0
20340;0;0
20344;0;0
20348;0;0
20352;0;0
20356;0;0
20360;0;0
20364;0;0
20368;0;0
20372;0;0
20376;0;0
20380;0;0
20384;0;0
20388;0;0
20392;0;0
20396;0;0
20400;0;0
20404;0;0
20408;0;0
20412;0;0
20416;0;0
20420;0;0
20424;0;0
20428;0;0
20432;0;0
20436;0;0
20440;0;0
20444;0;0
20448;0;0
20452;0;0
20456;0;0
20460;0;0
20464;0;0
20468;0;0
20472;0;0
20476;0;0
20480;0;0
20484;0;0
20488;0;0
20492;0;0
20496;0;0
20500;0;0
20504;0;0
20508;0;0
20512;0;0
20516;0;0
20520;0;0
20524;0;0
20528;0;0
20532;0;0
20536;0;0
20540;0;0
20544;0;0
20548;0;0
20552;0;0
20556;0;0
20560;0;0
20564;0;0
20568;0;0
20572;0;0
20576;0;0
20580;0;0
20584;0;0
20588;0;0
20592;0;0
20596;0;0
20600;0;0
20604;0;0
20608;0;0
20612;0;0
20616;0;0
20620;0;0
20624;0;0
20628;0;0
20632;0;0
20636;0;0
20640;0;0
20644;0;0
20648;0;0
20652;0;0
20656;0;0
20660;0;0
20664;0;0
20668;0;0
20672;0;0
20676;0;0
20680;0;0
20684;0;0
20688;0;0
20692;0;0
20696;0;0
20700;0;0
20704;0;0
20708;0;0
20712;0;0
20716;0;0
20720;0;0
20724;0;0
20728;0;0
20732;0;0
20736;0;0
20740;0;0
20744;0;0
20748;0;0
20752;0;0
20756;0;0
20760;0;0
20764;0;0
20768;0;0
20772;0;0
20776;0;0
20780;0;0
20784;0;0
20788;0;0
20792;0;0
20796;0;0
20800;0;0
20804;0;0
20808;0;0
20812;0;0
20816;0;0
20820;0;0
20824;0;0
20828;0;0
20832;0;0
20836;0;0
20840;0;0
20844;0;0
20848;0;0
20852;0;0
20856;0;0
20860;0;0
20864;0;0
20868;0;0
20872;0;0
20876;0;0
20880;0;0
20884;0;0
20888;0;0
20892;0;0
20896;0;0
20900;0;0
20904;0;0
20908;0;0
20912;0;0
20916;0;0
20920;0;0
20924;0;0
20928;0;0
20932;0;0
20936;0;0
20940;0;0
20944;0;0
20948;0;0
20952;0;0
20956;0;0
20960;0;0
20964;0;0
20968;0;0
20972;0;0
20976;0;0
20980;0;0
20984;0;0
20988;0;0
20992;0;0
20996;0;0
21000;0;0
21004;0;0
21008;0;0
21012;0;0
21016;0;0
21020;0;0
21024;0;0
21028;0;0
21032;0;0
21036;0;0
21040;0;0
21044;0;0
21048;0;0
21052;0;0
21056;0;0
21060;0;0
21064;0;0
21068;0;0
21072;0;0
21076;0;0
21080;0;0
21084;0;0
21088;0;0
21092;0;0
21096;0;0
21100;0;0
21104;0;0
21108;0;0
21112;0;0
21116;0;0
21120;0;0
21124;0;0
21128;0;0
21132;0;0
21136;0;0
21140;0;0
21144;0;0
21148;0;0
21152;0;0
21156;0;0
21160;0;0
21164;0;0
21168;0;0
21172;0;0
21176;0;0
21180;0;0
21184;0;0
21188;0;0
21192;0;0
21196;0;0
21200;0;0
21204;0;0
21208;0;0
21212;0;0
21216;0;0
21220;0;0
21224;0;0
21228;0;0
21232;0;0
21236;0;0
21240;0;0
21244;0;0
21248;0;0
21252;0;0
21256;0;0
21260;0;0
21264;0;0
21268;0;0
21272;0;0
21276;0;0
21280;0;0
21284;0;0
21288;0;0
21292;0;0
21296;0;0
21300;0;0
21304;0;0
21308;0;0
21312;0;0
21316;0;0
21320;0;0
21324;0;0
21328;0;0
21332;0;0
21336;0;0
21340;0;0
21344;0;0
21348;0;0
21352;0;0
21356;0;0
21360;0;0
21364;0;0
21368;0;0
21372;0;0
21376;0;0
21380;0;0
21384;0;0
21388;0;0
21392;0;0
21396;0;0
21400;0;0
21404;0;0
21408;0;0
21412;0;0
21416;0;0
21420;0;0
21424;0;0
21428;0;0
21432;0;0
21436;0;0
21440;0;0
21444;0;0
21448;0;0
21452;0;0
21456;0;0
21460;0;0
21464;0;0
21468;0;0
21472;0;0
21476;0;0
21480;0;0
21484;0;0
21488;0;0
21492;0;0
21496;0;0
21500;0;0
21504;0;0
21508;0;0
21512;0;0
21516;0;0
21520;0;0
21524;0;0
21528;0;0
21532;0;0
21536;0;0
21540;0;0
21544;0;0
21548;0;0
21552;0;0
21556;0;0
21560;0;0
21564;0;0
21568;0;0
21572;0;0
21576;0;0
21580;0;0
21584;0;0
21588;0;0
21592;0;0
21596;0;0
21600;0;0
21604;0;0
21608;0;0
21612;0;0
21616;0;0
21620;0;0
21624;0;0
21628;0;0
21632;0;0
21636;0;0
21640;0;0
21644;0;0
21648;0;0
21652;0;0
21656;0;0
21660;0;0
21664;0;0
21668;0;0
21672;0;0
21676;0;0
21680;0;0
21684;0;0
21688;0;0
21692;0;0
21696;0;0
21700;0;0
21704;0;0
21708;0;0
21712;0;0
21716;0;0
21720;0;0
21724;0;0
21728;0;0
21732;0;0
21736;0;0
21740;0;0
21744;0;0
21748;0;0
21752;0;0
21756;0;0
21760;0;0
21764;0;0
21768;0;0
21772;0;0
21776;0;0
21780;0;0
21784;0;0
21788;0;0
21792;0;0
21796;0;0
21800;0;0
21804;0;0
21808;0;0
21812;0;0
21816;0;0
21820;0;0
21824;0;0
21828;0;0
21832;0;0
21836;0;0
21840;0;0
21844;0;0
21848;0;0
21852;0;0
21856;0;0
21860;0;0
21864;0;0
21868;0;0
21872;0;0
21876;0;0
21880;0;0
21884;0;0
21888;0;0
21892;0;0
21896;0;0
21900;0;0
21904;0;0
21908;0;0
21912;0;0
21916;0;0
21920;0;0
21924;0;0
21928;0;0
21932;0;0
21936;0;0
21940;0;0
21944;0;0
21948;0;0
21952;0;0
21956;0;0
21960;0;0
21964;0;0
21968;0;0
21972;0;0
21976;0;0
21980;0;0
21984;0;0
21988;0;0
21992;0;0
21996;0;0
22000;0;0
;;
