Tiempo_ms,PWM,RPM
13000,100,14250.00
13004,100,13500.00
13008,100,14250.00
13012,100,14250.00
13016,100,14250.00
13020,100,14250.00
13024,100,14250.00
13028,100,14250.00
13032,100,13500.00
13036,100,14250.00
13040,100,14250.00
13044,100,14250.00
13048,100,14250.00
13052,100,14250.00
13056,100,13500.00
13060,100,14250.00
13064,100,14250.00
13068,100,14250.00
13072,100,13500.00
13076,100,14250.00
13080,100,14250.00
13084,100,14250.00
13088,100,14250.00
13092,100,14250.00
13096,100,14250.00
13100,100,13500.00
13104,100,14250.00
13108,100,14250.00
13112,100,14250.00
13116,100,14250.00
13120,100,14250.00
13124,100,13500.00
13128,100,14250.00
13132,100,14250.00
13136,100,14250.00
13140,100,13500.00
13144,100,14250.00
13148,100,14250.00
13152,100,14250.00
13156,100,14250.00
13160,100,14250.00
13164,100,13500.00
13168,100,14250.00
13172,100,14250.00
13176,100,14250.00
13180,100,14250.00
13184,100,14250.00
13188,100,13500.00
13192,100,14250.00
13196,100,14250.00
13200,100,14250.00
13204,100,13500.00
13208,100,14250.00
13212,100,14250.00
13216,100,14250.00
13220,100,14250.00
13224,100,13500.00
13228,100,14250.00
13232,100,14250.00
13236,100,15000.00
13240,100,14250.00
13244,100,14250.00
13248,100,14250.00
13252,100,13500.00
13256,100,14250.00
13260,100,14250.00
13264,100,14250.00
13268,100,13500.00
13272,100,14250.00
13276,100,14250.00
13280,100,14250.00
13284,100,14250.00
13288,100,13500.00
13292,100,14250.00
13296,100,14250.00
13300,100,14250.00
13304,100,14250.00
13308,100,14250.00
13312,100,14250.00
13316,100,13500.00
13320,100,14250.00
13324,100,14250.00
13328,100,14250.00
13332,100,13500.00
13336,100,15000.00
13340,100,14250.00
13344,100,14250.00
13348,100,14250.00
13352,100,13500.00
13356,100,14250.00
13360,100,15000.00
13364,100,14250.00
13368,100,14250.00
13372,100,14250.00
13376,100,14250.00
13380,100,13500.00
13384,100,14250.00
13388,100,14250.00
13392,100,14250.00
13396,100,13500.00
13400,100,14250.00
13404,100,14250.00
13408,100,14250.00
13412,100,14250.00
13416,100,13500.00
13420,100,14250.00
13424,100,14250.00
13428,100,14250.00
13432,100,14250.00
13436,100,14250.00
13440,100,14250.00
13444,100,13500.00
13448,100,14250.00
13452,100,14250.00
13456,100,14250.00
13460,100,14250.00
13464,100,13500.00
13468,100,14250.00
13472,100,14250.00
13476,100,14250.00
13480,100,13500.00
13484,100,14250.00
13488,100,14250.00
13492,100,14250.00
13496,100,14250.00
13500,100,14250.00
13504,100,13500.00
13508,100,14250.00
13512,100,14250.00
13516,100,14250.00
13520,100,14250.00
13524,100,14250.00
13528,100,13500.00
13532,100,14250.00
13536,100,14250.00
13540,100,15000.00
13544,100,13500.00
13548,100,14250.00
13552,100,14250.00
13556,100,14250.00
13560,100,14250.00
13564,100,14250.00
13568,100,13500.00
13572,100,14250.00
13576,100,14250.00
13580,100,14250.00
13584,100,14250.00
13588,100,14250.00
13592,100,13500.00
13596,100,14250.00
13600,100,14250.00
13604,100,14250.00
13608,100,13500.00
13612,100,14250.00
13616,100,14250.00
13620,100,14250.00
13624,100,14250.00
13628,100,13500.00
13632,100,14250.00
13636,100,14250.00
13640,100,14250.00
13644,100,14250.00
13648,100,14250.00
13652,100,14250.00
13656,100,13500.00
13660,100,14250.00
13664,100,14250.00
13668,100,14250.00
13672,100,13500.00
13676,100,14250.00
13680,100,14250.00
13684,100,14250.00
13688,100,14250.00
13692,100,13500.00
13696,100,14250.00
13700,100,14250.00
13704,100,14250.00
13708,100,14250.00
13712,100,14250.00
13716,100,14250.00
13720,100,14250.00
13724,100,13500.00
13728,100,14250.00
13732,100,14250.00
13736,100,14250.00
13740,100,13500.00
13744,100,14250.00
13748,100,14250.00
13752,100,14250.00
13756,100,14250.00
13760,100,13500.00
13764,100,14250.00
13768,100,14250.00
13772,100,14250.00
13776,100,14250.00
13780,100,14250.00
13784,100,14250.00
13788,100,13500.00
13792,100,14250.00
13796,100,14250.00
13800,100,14250.00
13804,100,13500.00
13808,100,14250.00
13812,100,14250.00
13816,100,14250.00
13820,100,14250.00
13824,100,13500.00
13828,100,14250.00
13832,100,14250.00
13836,100,14250.00
13840,100,14250.00
13844,100,14250.00
13848,100,14250.00
13852,100,13500.00
13856,100,14250.00
13860,100,15000.00
13864,100,14250.00
13868,100,14250.00
13872,100,13500.00
13876,100,14250.00
13880,100,14250.00
13884,100,14250.00
13888,100,13500.00
13892,100,14250.00
13896,100,14250.00
13900,100,14250.00
13904,100,14250.00
13908,100,14250.00
13912,100,14250.00
13916,100,14250.00
13920,100,13500.00
13924,100,14250.00
13928,100,14250.00
13932,100,14250.00
13936,100,13500.00
13940,100,14250.00
13944,100,15000.00
13948,100,14250.00
13952,100,14250.00
13956,100,13500.00
13960,100,14250.00
13964,100,14250.00
13968,100,14250.00
13972,100,14250.00
13976,100,15000.00
13980,100,14250.00
13984,100,13500.00
13988,100,14250.00
13992,100,14250.00
13996,100,14250.00
14000,80,14250.00
14004,80,13500.00
14008,80,15000.00
14012,80,13500.00
14016,80,14250.00
14020,80,13500.00
14024,80,13500.00
14028,80,13500.00
14032,80,13500.00
14036,80,13500.00
14040,80,13500.00
14044,80,12750.00
14048,80,13500.00
14052,80,12750.00
14056,80,12750.00
14060,80,13500.00
14064,80,12750.00
14068,80,12750.00
14072,80,12750.00
14076,80,12750.00
14080,80,12750.00
14084,80,12750.00
14088,80,12000.00
14092,80,12750.00
14096,80,12750.00
14100,80,12000.00
14104,80,12750.00
14108,80,12000.00
14112,80,12750.00
14116,80,12750.00
14120,80,12000.00
14124,80,12000.00
14128,80,12000.00
14132,80,12750.00
14136,80,12000.00
14140,80,12000.00
14144,80,12000.00
14148,80,12000.00
14152,80,12000.00
14156,80,12000.00
14160,80,12000.00
14164,80,11250.00
14168,80,12000.00
14172,80,12000.00
14176,80,11250.00
14180,80,12000.00
14184,80,12000.00
14188,80,11250.00
14192,80,12000.00
14196,80,11250.00
14200,80,12000.00
14204,80,11250.00
14208,80,12000.00
14212,80,11250.00
14216,80,11250.00
14220,80,12000.00
14224,80,11250.00
14228,80,11250.00
14232,80,12000.00
14236,80,11250.00
14240,80,11250.00
14244,80,11250.00
14248,80,12000.00
14252,80,11250.00
14256,80,11250.00
14260,80,11250.00
14264,80,11250.00
14268,80,11250.00
14272,80,11250.00
14276,80,11250.00
14280,80,11250.00
14284,80,11250.00
14288,80,11250.00
14292,80,11250.00
14296,80,11250.00
14300,80,11250.00
14304,80,11250.00
14308,80,11250.00
14312,80,11250.00
14316,80,10500.00
14320,80,11250.00
14324,80,11250.00
14328,80,11250.00
14332,80,11250.00
14336,80,10500.00
14340,80,11250.00
14344,80,11250.00
14348,80,11250.00
14352,80,10500.00
14356,80,11250.00
14360,80,11250.00
14364,80,10500.00
14368,80,11250.00
14372,80,11250.00
14376,80,10500.00
14380,80,11250.00
14384,80,11250.00
14388,80,10500.00
14392,80,11250.00
14396,80,10500.00
14400,80,11250.00
14404,80,11250.00
14408,80,10500.00
14412,80,11250.00
14416,80,10500.00
14420,80,11250.00
14424,80,10500.00
14428,80,11250.00
14432,80,10500.00
14436,80,11250.00
14440,80,10500.00
14444,80,11250.00
14448,80,10500.00
14452,80,11250.00
14456,80,10500.00
14460,80,11250.00
14464,80,10500.00
14468,80,10500.00
14472,80,11250.00
14476,80,10500.00
14480,80,11250.00
14484,80,10500.00
14488,80,11250.00
14492,80,10500.00
14496,80,10500.00
14500,80,11250.00
14504,80,10500.00
14508,80,10500.00
14512,80,11250.00
14516,80,10500.00
14520,80,11250.00
14524,80,10500.00
14528,80,10500.00
14532,80,11250.00
14536,80,10500.00
14540,80,10500.00
14544,80,11250.00
14548,80,10500.00
14552,80,10500.00
14556,80,11250.00
14560,80,10500.00
14564,80,10500.00
14568,80,11250.00
14572,80,10500.00
14576,80,10500.00
14580,80,11250.00
14584,80,10500.00
14588,80,10500.00
14592,80,11250.00
14596,80,10500.00
14600,80,10500.00
14604,80,11250.00
14608,80,10500.00
14612,80,10500.00
14616,80,10500.00
14620,80,11250.00
14624,80,10500.00
14628,80,10500.00
14632,80,10500.00
14636,80,11250.00
14640,80,10500.00
14644,80,10500.00
14648,80,10500.00
14652,80,11250.00
14656,80,10500.00
14660,80,10500.00
14664,80,10500.00
14668,80,11250.00
14672,80,10500.00
14676,80,10500.00
14680,80,10500.00
14684,80,11250.00
14688,80,10500.00
14692,80,10500.00
14696,80,10500.00
14700,80,11250.00
14704,80,10500.00
14708,80,10500.00
14712,80,10500.00
14716,80,11250.00
14720,80,10500.00
14724,80,10500.00
14728,80,10500.00
14732,80,10500.00
14736,80,11250.00
14740,80,10500.00
14744,80,10500.00
14748,80,10500.00
14752,80,11250.00
14756,80,10500.00
14760,80,10500.00
14764,80,10500.00
14768,80,10500.00
14772,80,11250.00
14776,80,10500.00
14780,80,10500.00
14784,80,10500.00
14788,80,10500.00
14792,80,11250.00
14796,80,10500.00
14800,80,10500.00
14804,80,10500.00
14808,80,10500.00
14812,80,11250.00
14816,80,10500.00
14820,80,10500.00
14824,80,10500.00
14828,80,10500.00
14832,80,10500.00
14836,80,11250.00
14840,80,10500.00
14844,80,10500.00
14848,80,10500.00
14852,80,11250.00
14856,80,10500.00
14860,80,10500.00
14864,80,10500.00
14868,80,10500.00
14872,80,10500.00
14876,80,11250.00
14880,80,10500.00
14884,80,10500.00
14888,80,10500.00
14892,80,10500.00
14896,80,10500.00
14900,80,10500.00
14904,80,11250.00
14908,80,10500.00
14912,80,10500.00
14916,80,10500.00
14920,80,11250.00
14924,80,9750.00
14928,80,11250.00
14932,80,10500.00
14936,80,10500.00
14940,80,10500.00
14944,80,10500.00
14948,80,11250.00
14952,80,10500.00
14956,80,10500.00
14960,80,10500.00
14964,80,10500.00
14968,80,10500.00
14972,80,11250.00
14976,80,10500.00
14980,80,10500.00
14984,80,10500.00
14988,80,10500.00
14992,80,10500.00
14996,80,10500.00
15000,80,11250.00
15004,80,10500.00
15008,80,10500.00
15012,80,10500.00
15016,80,10500.00
15020,80,10500.00
15024,80,11250.00
15028,80,10500.00
15032,80,10500.00
15036,80,10500.00
15040,80,10500.00
15044,80,10500.00
15048,80,10500.00
15052,80,11250.00
15056,80,10500.00
15060,80,10500.00
15064,80,10500.00
15068,80,10500.00
15072,80,11250.00
15076,80,10500.00
15080,80,10500.00
15084,80,10500.00
15088,80,10500.00
15092,80,10500.00
15096,80,11250.00
15100,80,10500.00
15104,80,10500.00
15108,80,10500.00
15112,80,10500.00
15116,80,10500.00
15120,80,10500.00
15124,80,11250.00
15128,80,10500.00
15132,80,10500.00
15136,80,10500.00
15140,80,10500.00
15144,80,10500.00
15148,80,10500.00
15152,80,11250.00
15156,80,10500.00
15160,80,10500.00
15164,80,10500.00
15168,80,10500.00
15172,80,10500.00
15176,80,11250.00
15180,80,10500.00
15184,80,10500.00
15188,80,10500.00
15192,80,10500.00
15196,80,10500.00
15200,80,10500.00
15204,80,11250.00
15208,80,10500.00
15212,80,10500.00
15216,80,10500.00
15220,80,10500.00
15224,80,10500.00
15228,80,11250.00
15232,80,10500.00
15236,80,10500.00
15240,80,10500.00
15244,80,10500.00
15248,80,11250.00
15252,80,10500.00
15256,80,10500.00
15260,80,10500.00
15264,80,10500.00
15268,80,10500.00
15272,80,10500.00
15276,80,11250.00
15280,80,10500.00
15284,80,10500.00
15288,80,10500.00
15292,80,10500.00
15296,80,10500.00
15300,80,10500.00
15304,80,11250.00
15308,80,10500.00
15312,80,10500.00
15316,80,10500.00
15320,80,10500.00
15324,80,10500.00
15328,80,11250.00
15332,80,10500.00
15336,80,10500.00
15340,80,10500.00
15344,80,10500.00
15348,80,10500.00
15352,80,10500.00
15356,80,11250.00
15360,80,10500.00
15364,80,10500.00
15368,80,10500.00
15372,80,10500.00
15376,80,10500.00
15380,80,11250.00
15384,80,10500.00
15388,80,10500.00
15392,80,10500.00
15396,80,10500.00
15400,80,10500.00
15404,80,10500.00
15408,80,11250.00
15412,80,10500.00
15416,80,10500.00
15420,80,10500.00
15424,80,11250.00
15428,80,10500.00
15432,80,10500.00
15436,80,10500.00
15440,80,10500.00
15444,80,10500.00
15448,80,11250.00
15452,80,10500.00
15456,80,10500.00
15460,80,10500.00
15464,80,10500.00
15468,80,11250.00
15472,80,10500.00
15476,80,10500.00
15480,80,10500.00
15484,80,11250.00
15488,80,10500.00
15492,80,11250.00
15496,80,10500.00
15500,80,10500.00
15504,80,10500.00
15508,80,10500.00
15512,80,10500.00
15516,80,10500.00
15520,80,11250.00
15524,80,10500.00
15528,80,10500.00
15532,80,10500.00
15536,80,10500.00
15540,80,10500.00
15544,80,11250.00
15548,80,10500.00
15552,80,10500.00
15556,80,10500.00
15560,80,10500.00
15564,80,11250.00
15568,80,10500.00
15572,80,10500.00
15576,80,10500.00
15580,80,10500.00
15584,80,10500.00
15588,80,11250.00
15592,80,10500.00
15596,80,10500.00
15600,80,10500.00
15604,80,10500.00
15608,80,10500.00
15612,80,11250.00
15616,80,10500.00
15620,80,10500.00
15624,80,10500.00
15628,80,10500.00
15632,80,11250.00
15636,80,10500.00
15640,80,10500.00
15644,80,10500.00
15648,80,10500.00
15652,80,10500.00
15656,80,10500.00
15660,80,11250.00
15664,80,10500.00
15668,80,10500.00
15672,80,10500.00
15676,80,10500.00
15680,80,10500.00
15684,80,11250.00
15688,80,10500.00
15692,80,10500.00
15696,80,10500.00
15700,80,10500.00
15704,80,11250.00
15708,80,10500.00
15712,80,10500.00
15716,80,10500.00
15720,80,10500.00
15724,80,10500.00
15728,80,11250.00
15732,80,10500.00
15736,80,11250.00
15740,80,10500.00
15744,80,10500.00
15748,80,10500.00
15752,80,11250.00
15756,80,10500.00
15760,80,10500.00
15764,80,10500.00
15768,80,10500.00
15772,80,11250.00
15776,80,10500.00
15780,80,10500.00
15784,80,10500.00
15788,80,10500.00
15792,80,10500.00
15796,80,11250.00
15800,80,10500.00
15804,80,10500.00
15808,80,10500.00
15812,80,10500.00
15816,80,10500.00
15820,80,11250.00
15824,80,10500.00
15828,80,10500.00
15832,80,10500.00
